번호,구조일자,종류,품종,시군구,발생장소
5162,2018-12-07,개,포메라이언,대덕구,대덕대로1580 엘크루@ 관리사무소 주변
5163,2018-12-07,개,스피츠,대덕구,신탄진동 17-3번지 주변
5164,2018-12-09,개,말티즈,중구,문화마을@ 주변
5165,2018-12-08,개,포메라이언,대덕구,송촌초교 주변
5166,2018-12-09,개,푸들,대덕구,중리동 증산도 주변
5167,2018-12-09,개,포메라이언,동구,용전동 복합터미널 주변
5168,2018-12-08,개,닥스훈트,동구,인동 78-3번지 대영키 주변
5169,2018-12-10,개,동경견,중구,충무로104 주변
5170,2018-12-10,개,말티즈,중구,옥계동 31-12번지 주변
5171,2018-12-09,개,믹스,대덕구,송촌동 혈액원 주변
5172,2018-12-10,개,믹스,대덕구,오정동 287-11번지 주변
5173,2018-12-09,개,진도,동구,신상동 인공습지 주변
5174,2018-12-09,고양이,코리안숏헤어,서구,괴정약국 인근
5175,2018-12-09,고양이,코리안숏헤어,서구,탄방초등학교 인근
5176,2018-12-09,고양이,코리안숏헤어,서구,대전지방법원 인근
5177,2018-12-09,고양이,코리안숏헤어,서구,흑석치안센터 인근
5178,2018-12-10,개,믹스,서구,월평동 주공@ 107 인근
5179,2018-12-07,기타,닭,유성구,유성지하차도 인근
5180,2018-12-07,개,포메라이언,유성구,지족동 922 늘사랑교회 인근
5181,2018-12-08,개,울프독,유성구,봉명동 새마을금고 인근
5182,2018-12-08,개,믹스,유성구,구암역 인근
5183,2018-12-08,개,믹스,유성구,구암역 인근
5184,2018-12-08,개,믹스,유성구,구암역 인근
5185,2018-12-08,개,믹스,유성구,구암역 인근
5186,2018-12-09,개,진도,유성구,장대동 304-13 인근
5187,2018-12-09,고양이,코리안숏헤어,유성구,유성터미널 내
5188,2018-12-11,고양이,코리안숏헤어,대덕구,목상동 159-4번지 주변
5189,2018-12-10,고양이,코리안숏헤어,동구,신하동 174-11번지 주변
5190,2018-12-10,개,진도,동구,용운동 192-1번지 주변
5191,2018-12-10,개,믹스,동구,삼성동 삼성성당 주변
5192,2018-12-11,개,치와와,중구,선화동 33-2번지 주변
5193,2018-12-10,개,진도,중구,대흥동 으능정이거리 주변
5194,2018-12-12,고양이,코리안숏헤어,중구,용두동 132-4번지 주변
5195,2018-12-12,개,리트리버,대덕구,목상동 25-3번지 주변
5196,2018-12-12,개,믹스,대덕구,오정동 펫마트 주변
5197,2018-12-12,고양이,코리안숏헤어,동구,삼성동 290-14 대전펠릿 주변
5198,2018-12-12,개,진도,동구,이사동 54-4번지 주변
5199,2018-12-12,고양이,아메리칸숏헤어,동구,용전동 한숲@ 115동 지하2층 주변
5200,2018-12-10,개,슈나우져,서구,가장동 27-27 인근
5201,2018-12-12,개,치와와,유성구,봉산3통 마을회관 인근
5202,2018-12-12,개,치와와,유성구,봉산3통 마을회관 인근
5203,2018-12-12,개,치와와,유성구,봉산3통 마을회관 인근
5204,2018-12-11,기타,토끼,서구,변동 252-42 인근
5205,2018-12-11,고양이,러시안블루,서구,괴정동 44-12 인근
5206,2018-12-12,고양이,코리안숏헤어,서구,계룡로 634-1 내
5207,2018-12-12,고양이,페르시안,서구,용문동 한진빌라 내
5208,2018-12-12,고양이,벵갈,서구,변동초교 운동장
5209,2018-12-12,개,닥스훈트,서구,둔산동 향촌@ 인근
5210,2018-12-12,개,푸들,서구,충남고교 인근
5211,2018-12-12,개,말티즈,서구,보라매공원 인근
5212,2018-12-12,개,치와와,서구,보라매공원 인근
5213,2018-12-13,개,웰시코기,동구,대동 193-5번지 주변
5214,2018-12-13,고양이,코리안숏헤어,동구,소제동 305-523번지 주변
5215,2018-12-13,개,푸들,중구,태평동 파라곤@ 301동 주변
5216,2018-12-14,개,말티즈,동구,자양동 우송대캠퍼스 주변
5217,2018-12-15,고양이,코리안숏헤어,중구,유천동 189-15번지 주변
5218,2018-12-15,개,믹스,중구,유천동 유등지구대 주변
5219,2018-12-16,개,포메라이언,중구,태평동 삼부@ 22동 주변
5220,2018-12-16,개,진도,대덕구,법동 주공2단지 주변
5221,2018-12-16,개,불독,대덕구,법동 주공2단지 주변
5222,2018-12-14,개,웰시코기,동구,판암동 판암주공5단지 주변
5223,2018-12-15,개,요크셔테리어,동구,대동 일동석유 주변
5224,2018-12-13,개,믹스,서구,도마동 335-10 내
5225,2018-12-15,개,믹스,서구,용문동 219-9 인근
5226,2018-12-15,개,포메라이언,서구,경성스포츠 인근
5227,2018-12-15,개,치와와,서구,둔산동 타임병원 인근
5228,2018-12-16,개,믹스,서구,괴곡동 116 인근 야산
5229,2018-12-13,고양이,코리안숏헤어,유성구,유성보건소 인근
5230,2018-12-14,기타,토끼,유성구,유림공원 내
5231,2018-12-14,기타,토끼,유성구,유림공원 내
5232,2018-12-14,고양이,코리안숏헤어,유성구,대전재활전문병원 인근
5233,2018-12-16,개,믹스,유성구,구암동 656-4 인근
5234,2018-12-16,개,믹스,유성구,구암동 656-4 인근
5235,2018-12-17,개,말티즈,중구,유천동 엘지칼텍스 주변
5236,2018-12-16,개,진도,대덕구,신탄진로 1308번길 83 주변
5237,2018-12-16,고양이,코리안숏헤어,동구,산내로 1308번길 83 주변
5238,2018-12-17,개,코카스파니엘,동구,신상동 280-8번지 주변
5239,2018-12-17,개,말티즈,동구,소제동 소제우체국 주변
5240,2018-12-17,개,닥스훈트,동구,삼성동 대명슈퍼 주변
5241,2018-12-19,개,포메라이언,중구,유천동 미소랑@ 주변
5242,2018-12-19,개,믹스,동구,소제동 305-60번지 주변
5243,2018-12-19,개,스피츠,동구,소제동 305-60번지 주변
5244,2018-12-19,개,리트리버,중구,대흥동 246-8번지 주변
5245,2018-12-19,개,치와와,중구,대종로 157 주변
5246,2018-12-19,개,진도,대덕구,비래동 현대@ 주변
5247,2018-12-18,고양이,페르시안,동구,가오동 577번지 4층 주변
5248,2018-12-20,개,믹스,중구,보문로 307 주변
5249,2018-12-20,고양이,코리안숏헤어,중구,문창동 충무네거리 주변
5250,2018-12-21,개,포메라이언,동구,현암로 44 3층 J렌탈 주변
5251,2018-12-21,개,리트리버,대덕구,연축동 307-4번지 주변
5252,2018-12-21,개,믹스,동구,소제동 계룡공고 주변
5253,2018-12-22,개,차우차우,동구,소제동 305-60번지 주변
5254,2018-12-22,개,믹스,동구,홍도동 파밀리에@ 1단지 105동 주변
5255,2018-12-22,개,믹스,대덕구,신대동 448-1번지 주변
5256,2018-12-22,개,믹스,대덕구,신대동 448-1번지 주변
5257,2018-12-22,개,믹스,대덕구,신대동 448-1번지 주변
5258,2018-12-22,개,믹스,대덕구,신대동 448-1번지 주변
5259,2018-12-22,개,믹스,대덕구,신대동 448-1번지 주변
5260,2018-12-22,개,믹스,대덕구,신대동 448-1번지 주변
5261,2018-12-24,개,말티즈,중구,태평동 삼부@ 2단지 27동 주변
5262,2018-12-24,고양이,코리안숏헤어,중구,유천동 212-25번지 주변
5263,2018-12-24,고양이,코리안숏헤어,중구,문창동 66-12번지 주변
5264,2018-12-18,고양이,샴,유성구,송강동 청솔@ 내
5265,2018-12-18,고양이,페르시안,유성구,신성동 애경연구원 인근
5266,2018-12-18,개,믹스,유성구,구암농장 인근
5267,2018-12-20,개,푸들,유성구,새미래초교 정문
5268,2018-12-21,고양이,코리안숏헤어,유성구,도안고교 인근
5269,2018-12-21,개,믹스,유성구,관평롯데마트 인근
5270,2018-12-23,개,진도,유성구,도룡동 397-4 인근
5271,2018-12-23,개,진도,유성구,도룡동 397-4 인근
5272,2018-12-21,개,말티즈,유성구,송강동 청솔@ 인근 노상
5273,2018-12-21,개,푸들,유성구,송강동 청솔@ 인근 노상
5274,2018-12-21,개,푸들,유성구,송강동 청솔@ 인근 노상
5275,2018-12-23,고양이,코리안숏헤어,유성구,용계동 207-15 내
5276,2018-12-24,개,믹스,유성구,원신흥동 휴먼시아 10단지 내
5277,2018-12-25,개,푸들,유성구,송강프라자 인근
5278,2018-12-18,고양이,페르시안,서구,구봉마을 11단지 내
5279,2018-12-18,고양이,코리안숏헤어,서구,탄방동 902 내
5280,2018-12-19,개,스피츠,서구,변동 한국전력 인근
5281,2018-12-19,고양이,코리안숏헤어,서구,가장동 44-22 내
5282,2018-12-19,고양이,코리안숏헤어,서구,가장동 44-22 내
5283,2018-12-19,고양이,코리안숏헤어,서구,가장동 44-22 내
5284,2018-12-19,고양이,코리안숏헤어,서구,가장동 44-22 내
5285,2018-12-19,개,믹스,서구,도안3블럭 공사현장
5286,2018-12-19,개,믹스,서구,도안3블럭 공사현장
5287,2018-12-19,개,믹스,서구,도안3블럭 공사현장
5288,2018-12-20,개,말티즈,서구,갈마삼거리 인근
5289,2018-12-20,개,믹스,서구,도마네거리 인근
5290,2018-12-20,개,믹스,서구,도솔산 등산로
5291,2018-12-20,개,믹스,서구,도솔산 등산로
5292,2018-12-20,개,믹스,서구,도솔산 등산로
5293,2018-12-20,개,믹스,서구,도솔산 등산로
5294,2018-12-20,개,믹스,서구,도솔산 등산로
5295,2018-12-21,개,믹스,서구,도마주유소 내
5296,2018-12-21,개,믹스,서구,도마삼거리 인근
5297,2018-12-21,개,스피츠 믹스,서구,가장초교 인근
5298,2018-12-22,개,말티즈,서구,가수원네거리 인근
5299,2018-12-22,개,치와와,서구,가수원네거리 인근
5300,2018-12-22,기타,앵무새,서구,가장동 279-26 내
5301,2018-12-23,개,진도 믹스,서구,남선공원네거리 인근
5302,2018-12-23,개,푸들,서구,갈마육교 인근
5303,2018-12-24,고양이,코리안숏헤어,서구,성룡초교 인근
5304,2018-12-25,고양이,페르시안,서구,갈마동 1126 내
5305,2018-12-24,개,진도,대덕구,비래동 134-27번지 주변
5306,2018-12-26,개,믹스,중구,산성동 한밭가든@ 정문 주변
5307,2018-12-25,개,믹스,동구,대전대 서문 앞 세븐일레븐 편의점
5308,2018-12-26,고양이,페르시안,동구,소제동 푸른주유소 인근
5309,2018-12-27,개,진도 믹스,중구,안영동 한빛고등학교 주변
5310,2018-12-27,개,프렌치불독,중구,유천동 303-48 CU편의점 주변
5311,2018-12-26,개,프렌치불독,대덕구,대덕대로 1584-6 주변
5312,2018-12-26,개,스피츠,서구,이마트트레이더스 인근
5313,2018-12-26,고양이,코리안숏헤어,서구,둔산전자타운 인근
5314,2018-12-26,고양이,코리안숏헤어,서구,도마네거리 인근
5315,2018-12-26,개,포메라이언,서구,갈마삼거리 인근
5316,2018-12-27,고양이,코리안숏헤어,서구,둔산동 킹덤 인근
5317,2018-12-27,개,말티즈,유성구,관평동 수변공원 인근
5318,2018-12-27,개,말티즈,유성구,관평동 수변공원 인근
5319,2018-12-26,개,푸들,동구,가양파출소 인근 세탁소 부근
5320,2018-12-27,개,진도,중구,선화동 참조은@ 2차 주변
5321,2018-12-27,개,스피츠,대덕구,법동네거리 주변
5322,2018-12-28,개,믹스,대덕구,신대동 430-19번지 한밭컨테이너 주변
5323,2018-12-28,개,믹스,대덕구,신대동 430-19번지 한밭컨테이너 주변
5324,2018-12-30,개,포메라이언,중구,대흥동 237-4번지 주변
5325,2018-12-29,개,하운드,대덕구,읍내동 주민센터 주변
5326,2018-12-30,개,믹스,중구,태평2동 372-29번지 주변
5327,2018-12-30,고양이,코리안숏헤어,중구,안영동 뿌리공원 주차장 주변
5328,2018-12-31,개,진도,대덕구,신대동 430-19번지 한밭컨테이너 주변
5329,2018-12-31,개,진도,대덕구,신대동 430-19번지 한밭컨테이너 주변
5330,2018-12-25,개,말티즈,동구,신안동 281-20(구 신안동사무소)
5331,2018-12-26,개,웰시코기,동구,판암동 주공4단지
5332,2018-12-30,개,믹스,동구,산내로 1202번길
5333,2018-12-31,개,치와와,동구,가양동 철도 물류관 앞 빨레방 근처
5334,2019-01-01,개,푸들,동구,가양동 파출소
5335,2019-01-01,개,믹스,서구,용문동 230-7 내
5336,2019-01-01,고양이,코리안숏헤어,서구,관저동 인연회집 인근
5337,2019-01-01,개,믹스,서구,관저체육공원 내
5338,2019-01-01,개,리트리버 믹스,서구,변동네거리 인근
5339,2019-01-01,고양이,코리안숏헤어,서구,갈마삼거리 인근
5340,2019-01-01,고양이,앙고라,서구,도솔터널 내
5341,2019-01-01,개,말티즈,유성구,대정동 풋살장 인근
5342,2019-01-01,개,믹스,유성구,구암동 쌍용자동차 매장 인근
5343,2019-01-01,고양이,페르시안,유성구,교촌동 제이파크@ 인근
5344,2019-01-01,개,믹스,유성구,현충원역 주차장
5345,2019-01-01,고양이,코리안숏헤어,유성구,대정동 홈플러스 인근
5346,2019-01-01,고양이,코리안숏헤어,대덕구,오정동 223-18번지 주변
5347,2019-01-02,개,포메라이언,중구,대전중학교 주변
5348,2019-01-01,개,진도,대덕구,상서동삼거리 주변
5349,2019-01-01,개,시바,유성구,관평동 변전소 인근
5350,2019-01-01,개,믹스,유성구,한우물로77번길
5351,2019-01-02,개,진도,유성구,용산동 에스엔텍 인근
5352,2019-01-02,개,푸들,중구,부사동 366번지 드림마트 주변
5353,2019-01-03,개,믹스,중구,중촌동 주공2단지@ 주변
5354,2019-01-03,개,믹스,중구,중촌동 주공2단지@ 주변
5355,2019-01-03,고양이,코리안숏헤어,중구,중촌동 금호@ 주변
5356,2019-01-02,개,진도 믹스,동구,판암동 431-12 주변
5357,2019-01-03,개,웰시코기,동구,동구청 주변
5358,2019-01-02,개,믹스,동구,가양동 174-34 주변
5359,2019-01-01,개,보더콜리,서구,갈마육교 인근
5360,2019-01-01,개,웰시코기,서구,괴정동 지치울 어린이공원 내
5361,2019-01-01,개,페키니즈,서구,괴정동 81-37 내
5362,2019-01-01,개,푸들,서구,갈마삼거리 인근
5363,2019-01-02,고양이,아메리칸숏헤어,서구,남선공원 주차장
5364,2019-01-02,고양이,스코티쉬폴드 믹스,서구,도마삼거리 주유소 내
5365,2019-01-02,고양이,코리안숏헤어,서구,원앙마을@ 410 내
5366,2019-01-02,개,믹스,서구,월평공원 내
5367,2019-01-02,개,믹스,서구,월평공원 내
5368,2019-01-02,개,믹스,서구,월평공원 내
5369,2019-01-02,개,믹스,서구,월평공원 내
5370,2019-01-02,개,믹스,서구,월평공원 내
5371,2019-01-02,개,믹스,서구,월평공원 내
5372,2019-01-02,개,진도,서구,월평동산교회 인근
5373,2019-01-02,개,믹스,서구,월평동산교회 인근
5374,2019-01-02,개,믹스,서구,월평동산교회 인근
5375,2019-01-02,개,믹스,서구,월평동산교회 인근
5376,2019-01-02,개,믹스,서구,월평동산교회 인근
5377,2019-01-02,개,진도,서구,월평동산교회 인근
5378,2019-01-03,개,말티즈,서구,용문역 5번출구 인근
5379,2019-01-03,개,닥스훈트,중구,사정동 440-5 대양빌라 주변
5380,2019-01-04,개,댕견,대덕구,법동 소류지 주변
5381,2019-01-02,개,진도,동구,대성동 Y마트 앞
5382,2019-01-02,개,진도,동구,신흥동 동신교회 주변
5383,2019-01-05,개,믹스,동구,식장산 정상 부근
5384,2019-01-05,개,믹스,동구,식장산 정상 부근
5385,2019-01-05,개,말티즈,중구,유천동 유등지구대 주변
5386,2019-01-05,개,말티즈,중구,구완동 32-2번지 주변
5387,2019-01-05,개,믹스,중구,구완동 32-2번지 주변
5388,2019-01-03,고양이,코리안숏헤어,서구,탄방지하차도 인근
5389,2019-01-04,개,믹스,서구,도마네거리 인근
5390,2019-01-04,고양이,코리안숏헤어,서구,괴정동 59-22 인근
5391,2019-01-05,고양이,코리안숏헤어,서구,내동 한빛감리교회 인근
5392,2019-01-05,개,믹스,서구,갈마동 쌍용@ 인근
5393,2019-01-05,개,믹스,서구,갈마동 쌍용@ 인근
5394,2019-01-05,개,믹스,서구,갈마동 쌍용@ 인근
5395,2019-01-05,개,믹스,서구,갈마동 쌍용@ 인근
5396,2019-01-05,개,코카스파니엘,서구,가장동 래미안@ 내
5397,2019-01-05,개,보스턴테리어,서구,용문동 어린이공원 인근
5398,2019-01-06,개,푸들,서구,도마삼거리 인근
